map,interval,time,type,status,progress,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,,382,,1,97,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,68,48,16,75,31,54,4,56,6,100,46,,,,,,,,,,,,,,,,,,,,,,,,
,,383,,1,97,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,1,1,1,100,69,53,16,76,38,54,5,57,8,100,47,,,,,,,,,,,,,,,,12,,,,,,,,
,,384,,1,97,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,1,1,1,100,71,55,16,77,38,58,5,57,9,100,53,,,,,,,,,,,,,,,,,,,,,,,,
,,385,,1,96,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,1,1,1,100,73,55,17,77,40,58,5,57,10,100,60,,,,,,,,,,,,,,,,,,,,,,,,
,,386,,1,96,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,0,1,0,100,74,55,17,77,48,58,6,57,10,100,60,,,,,,,,,,,,,,,,,,,,,,2,,6
,,387,,1,96,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,0,1,0,100,80,55,17,78,48,59,6,58,10,100,61,,,,,,,,,,,,,,,,,,,,,,,,
,,388,,1,96.0,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,0,1,0,100,80,56,17,78,49,59,6,58,10,100,61,,,,,,,,,,,,,,,,,,,,,,,,
,,389,,1,96.0,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,0,1,0,100,82,56,18,78,49,63,7,58,10,100,61,,,,,,,,,,,,,,,,,,,,,,,,
,,390,,1,96,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,0,1,0,100,82,56,18,79,49,63,7,59,11,100,62,,,,,,,,,,,,,,,,,,,,,,,,
,,391,,1,96,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,0,1,1,1,1,1,0,1,0,100,82,59,18,79,49,68,7,59,11,100,62,,,,,,,,,,,,,,,,,,,,,,,,
,,392,,1,96,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,0,100,85,59,18,79,49,68,8,59,11,100,62,,,,,,,,,,,,,,,,,,,,,,,,
,,393,,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,0,100,85,59,19,80,50,68,8,60,11,0,63,,,,,,,,,,,1,,,,,,,,,,,,,
,,394,,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,0,100,86,62,19,80,59,70,8,60,11,1,63,,,,,,,,,,,,,,,,,,,,,,,,
,,395,,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,0,100,86,64,19,80,59,71,9,60,12,2,63,,,,,,,,,,,,,,,,,,,,,,,,
,,396,,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,86,68,20,81,59,71,9,61,12,2,63,,,,,,,,,,,,,,,,,,,,,,,,
,,397,,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,87,69,20,81,59,74,9,61,12,3,64,,,,,,,,,,,,,,,,,,,,,,,,
,,398,,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,87,71,20,81,59,74,10,61,12,3,64,,,,,,,,,,,,,,,,,,,,,,,,
,,399,,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,88,72,20,82,60,75,10,62,12,4,64,,,,,,,,,,,,,,,,,,,,,,,,
,,400,,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,90,72,21,82,60,75,10,62,12,4,65,,,,,,,,,,,,,,,,,,,,,,,,
,,401,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,93,72,21,84,62,77,12,62,13,5,65,,,,,,,,,,,,,,,,,,,,,,,,
,,402,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,94,74,21,90,62,79,17,63,13,12,65,,,,,,,,,,,,,,,,,,,,,,,,
,,403,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,97,82,21,100,63,82,21,63,13,14,66,,,,,,,,,,,,,,,,,,,,,,,,
,,404,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,97,82,22,100,63,84,22,63,13,14,66,,,,,,,,,,,,,,,,,,,,,,,,
,,405,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,82,25,100,65,87,23,64,13,17,66,,,,,,,,,,,,,,,,,,,,,,,,
,,406,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,82,26,100,66,88,23,64,13,17,66,,,,,,,,,,,,,,,,,,,,,,,,
,,407,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,82,27,100,66,89,23,64,15,18,68,,,,,,,,,,,,,,,,,,,,,,,,
,,408,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,83,28,100,66,94,24,65,18,18,68,,,,,,,,,,,,,,,,,,,,,,,,
,,409,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,83,28,100,67,94,24,65,19,18,68,,,,,,,,,,,,,,,,,,,,,,,,
,,410,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,83,28,100,68,97,26,65,20,25,68,,,,,,,,,,,,,,,,,,,,,,,,
,,411,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,87,30,100,76,99,31,66,20,36,69,,,,,,,,,,,,,,,,,,,,,,6,,
,,412,,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,87,30,100,78,100,31,66,20,37,69,,,,,,,,,,,,,,,,,,,,,,,,
,,413,,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,88,31,100,83,100,31,66,20,37,71,,,,,,,,,,,,,,,,,,,,,,,,
,,414,,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,91,34,100,83,100,32,67,20,42,73,,,,,,,,,,,,,,,,,,,,,,,,
,,415,,1,93.0,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,98,36,100,84,100,32,68,20,43,73,,,,,,,,,,,,,,,,,,,,,,,,
,,416,,1,93.0,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,38,100,84,100,33,69,21,43,74,,,,,,,,,,,,,,,,,,,,,,,,
,,417,,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,38,100,84,100,36,69,21,44,74,,,,,,,,,,,,,,,,,,,,,,,,
,,418,,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,38,100,84,100,37,70,21,44,77,,,,,,,,,,,,,,,,,,,,,,,,
,,419,,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,39,100,84,100,37,70,21,44,79,,,,,,,,,,,,,,,,,,,,,,,,
,,420,,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,39,100,85,100,37,70,21,45,79,,,,,,,,,,,,,,,,,,,,,,,,
,,421,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,41,100,85,100,38,71,22,45,80,,,,,,,,,,,,,,,,,,,,,,,,
,,422,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,41,100,85,100,0,71,22,48,80,,,,,,,,,,,,,,,,,,,,,,,,
,,423,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,42,100,85,100,1,71,22,56,80,,,,,,,,,,,,,,,,,,,,,,,,
,,424,,1,92.0,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,42,100,86,100,3,72,22,57,84,,,,,,,,,,,,,,,,,,,,,,,,
,,425,,1,92.0,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,43,100,86,100,4,72,22,64,84,,,,,,,,,,,,,,,,,,,,,,,,
,,426,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,0,100,100,100,45,100,86,100,6,72,22,65,84,,,,,,,,,,,,,,,,,,,,,,,,5
,,427,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,0,100,100,100,48,100,86,100,7,74,23,74,85,,,,,,,,,,,,,,,,,,,,,,,,
,,428,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0.0,100,100,100,50,100,88,100,13,75,23,81,85,,,,,,,,,,,,,,,,,,,,,2,,,
,,429,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0.0,100,100,100,53,100,90,100,15,76,23,83,85,,,,,,,,,,,,,,,,,,,,,,,,
,,430,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,54,100,95,100,21,76,23,88,86,,,,,,,,,,,,,,,,,,,,,,,,
,,431,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,54,100,95,100,44,76,23,90,86,,,,,,,,,,,,,,,,,,,,,,,,
,,432,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,55,100,96,100,46,77,24,100,86,,,,,,,,,,,,,,,,,,,,,,,,
,,433,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,58,100,96,100,52,77,24,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,,434,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,60,100,98,100,58,77,24,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,,435,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,63,100,100,100,42,78,26,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,,436,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,0,1,1,1,100,100,100,64,100,100,100,42,78,28,100,87,,,,,,,,,,,,,,,,,,,,6,,,,
,,437,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,0,1,1,1,100,100,100,64,100,100,100,43,78,33,100,88,,,,,,,,,,,,,,,,,,,,,,,,
,,438,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,64,100,100,100,43,79,34,100,88,,,,,,,,,,,,,,,,,,,,,,,,
,,439,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,65,100,100,100,43,79,37,100,88,,,,,,,,,,,,,,,,,,,,,,,,
,,440,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,67,100,100,100,44,79,40,100,89,,,,,,,,,,,,,,,,,,,,,,,,
,,441,,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,70,100,100,100,44,79,43,100,89,,,,,,,,,,,,,,,,,,,,,,,,
,,442,,1,91,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,72,100,100,100,44,80,45,100,89,,,,,,,,,,,,,,,,,,,,,,,,
,,443,,1,91,,0,26,22,14,29,20,0,6,28,4,26,8,1,0,1,1,1,1,1,0,1,1,1,1,100,100,100,73,100,100,100,45,80,46,100,90,,,,,,,,,,,,,,11,,,,,,,,,,
,,444,,1,91,,0,26,22,14,29,20,0,6,28,4,26,8,1,0,1,1,1,1,1,0,1,1,1,1,100,100,100,75,100,100,100,45,80,47,100,90,,,,,,,,,,,,,,,,,,,,,,,,
,,445,,1,91.0,,0,26,22,14,29,20,0,6,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,78,100,100,100,0,81,48,100,90,,,,,,,,,,,,,,,,,,,,,,,,
,,446,,1,91.0,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,81,100,100,100,0,81,49,100,90,,,,,,,,,,,,,,,,,,,,,,,,
,,447,,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,85,100,100,100,0,81,49,100,91,,,,,,,,,,,,,,,,,,,,,,,,
,,448,,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,86,100,100,100,0,82,49,100,91,,,,,,,,,,,,,,,,,,,,,,,,
,,449,,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,89,100,100,100,0,82,49,100,91,,,,,,,,,,,,,,,,,,,,,,,,
,,450,,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,91,100,100,100,1,82,50,100,92,,,,,,,,,,,,,,,,,,,,,,,,
,,451,,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,91,100,100,100,1,83,50,100,92,,,,,,,,,,,,,,,,,,,,,,,,
,,452,,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,92,100,100,100,1,83,50,4,92,,,,,,,,,,,1,,,,,,,,,,,,,
,,453,,1,90,,0,26,22,14,29,20,0,20,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,92,100,100,100,1,0,51,8,93,,,,,,,,,,,,,,,,,,,,,,,,
,,454,,1,90.0,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,96,100,100,100,2,0,54,9,93,,,,,,,,,,,,,,,,,,,,,,,,
,,455,,1,90.0,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,99,100,100,100,2,0,54,13,93,,,,,,,,,,,,,,,,,,,,,,,,
,,456,,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,2,0,54,14,98,,,,,,,,,,,,,,,,,,,,,,,,
,,457,,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,2,0,54,18,100,,,,,,,,,,,,,,,,,,,,,,,,
,,458,,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,100,100,2,1,54,19,100,,,,,,,,,,,,,,,,,,,,,,,3,
,,459,,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,100,100,3,1,54,19,100,,,,,,,,,,,,,,,,,,,,,,,,
,,460,,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,100,100,3,1,55,19,100,,,,,,,,,,,,,,,,,,,,,,,,
,,461,,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,0,100,3,1,55,20,100,,,,,,1,,,,,,,,,,,,,,,,,,
,,462,,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,0,100,100,100,100,100,0,100,8,2,59,20,0,,,,,,,,,,,,1,,,,,,,,,,,,3
,,463,,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,0,100,100,100,100,100,0,100,8,2,60,21,0,,,,,,,,,,,,,,,,,,,,,,,,
,,464,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,0.0,100,100,100,100,100,0,100,8,2,61,21,0,,,,,,,,,,,,,,,,,,,,,,,,
,,465,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,1,1,1,0,0.0,100,100,100,100,100,3,100,9,2,62,21,0,,,,,,,,,,,,,,,,,,,3,,,,,
,,466,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,1,0,0,100,100,100,100,100,16,100,22,3,63,22,1,,,,,,,,,,,,,,,,,,,,2,,,,
,,467,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,0,0,100,100,100,100,100,17,100,23,4,63,22,1,,,,,,,,,,,,,,,,,,,,,,3,,
,,468,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,0,1,100,0,100,100,17,100,23,4,64,23,1,1,,1,,,,,,,,,,,,,,,,,,,,,
,,469,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,0,3,100,0,100,100,22,100,23,5,64,23,2,,,,,,,,,,,,,,,,,,,,,,,,
,,470,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,0,3,100,0,100,100,24,100,23,7,64,23,2,,,,,,,,,,,,,,,,,,,,,,,,
,,471,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,0,5,100,0,100,100,24,100,23,7,64,24,2,,,,,,,,,,,,,,,,,,,,,,,,
,,472,,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,1,5,100,1,100,100,29,100,24,7,64,24,2,,,,,,,,,,,,,,,,,,,,,,,,
,,473,,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,0,0.0,0,0.0,1,1,5,100,1,100,100,29,100,24,7,64,25,0,,,,,,,,,,,,,,,,,,,,,2,,,
,,474,,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,0,0.0,0,0.0,1,1,5,100,1,0,100,30,100,24,8,65,28,0,,,,1,,,,,,,,,,,,,,,,,,,,
,,475,,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,1,6,100,3,0,100,30,100,24,8,65,32,0,,,,,,,,,,,,,,,,,,,,,,,,
,,476,,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,6,100,5,0,100,30,100,25,8,65,32,0,,,,,,,,,,,,,,,,,,,,,,,,
,,477,,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,6,100,6,0,100,30,100,25,8,65,33,1,,,,,,,,,,,,,,,,,,,,,,,3,
,,478,,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,6,100,6,1,100,31,100,25,9,65,33,1,,,,,,,,,,,,,,,,,,,,,,,,
,,479,,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,7,100,7,2,100,31,100,25,9,66,34,1,,,,,,,,,,,,,,,,,,,,,,,,
,,480,,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,7,100,7,4,100,31,100,25,9,66,34,2,,,,,,,,,,,,,,,,,,,,,,,,
,,481,,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,7,100,7,5,100,31,100,26,9,66,34,2,,,,,,,,,,,,,,,,,,,,,,,,
,,482,,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,7,100,7,5,100,31,100,26,10,66,35,2,,,,,,,,,,,,,,,,,,,,,,,,
,,483,,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,8,100,7,5,100,32,100,26,10,66,35,4,,,,,,,,,,,,,,,,,,,,,,,,
,,484,,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,11,100,8,5,100,32,100,26,10,66,36,12,,,,,,,,,,,,,,12,,,,,,,,,,
,,485,,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,13,100,8,6,100,32,100,27,10,67,36,12,,,,,,,,,,,,,,,,,,,,,,,,
,,486,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,15,100,8,6,100,32,100,28,10,67,36,12,,,,,,,,,,,,,,,,,,,,,,,,
,,487,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,21,100,8,6,100,33,100,28,11,67,37,13,,,,,,,,,,,,,,,,,,,,,,,,
,,488,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,21,100,8,6,100,33,100,29,11,67,37,13,,,,,,,,,,,,,,,,,,,,,,,,
,,489,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,22,100,9,7,100,33,100,29,11,67,38,13,,,,,,,,,,,,,,,,,,,,,,,,
,,490,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,22,100,9,7,100,33,100,29,11,68,38,13,,,,,,,,,,,,,,,,,,,,,,,,
,,491,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,22,100,9,7,100,33,100,29,12,68,38,14,,,,,,,,,,,,,,,,,,,,,,,,
,,492,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,22,100,9,8,100,34,100,30,12,68,39,14,,,,,,,,,,,,,,,,,,,,,,,,
,,493,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,23,100,10,8,100,34,100,30,12,68,39,14,,,,,,,,,,,,,,,,,,,,,,,,
,,494,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,23,100,16,8,100,34,100,30,12,68,40,15,,,,,,,,,,,,,,,,,,,,,,,,
,,495,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,23,100,22,8,100,34,100,30,13,69,40,15,,,,,,,,,,,,,,,,,,,,,,,,
,,496,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,23,100,23,9,100,35,100,31,13,69,41,15,,,,,,,,,,,,,,,,,,,,,,,,
,,497,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,100,23,9,100,35,100,44,13,69,41,16,,,,,,,,,,,,,,,,,,,,,,,,
,,498,,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,100,24,9,100,36,100,48,13,71,42,18,,,,,,,,,,,,,,,,,,,,,,,,
,,499,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,100,27,11,100,37,100,48,14,72,42,21,,,,,,,,,,,,,,,,,,,,,,,,
,,500,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,100,36,14,100,37,100,48,14,72,43,24,,,,,,,,,,,,,,,,,,,,,,,,
,,501,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,25,100,36,14,100,37,100,48,14,73,43,24,,,,,,,,,,,,,,,,,,,,,,,,
,,502,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,25,100,39,16,100,38,100,51,14,73,43,24,,,,,,,,,,,,,,,,,,,,,,,,
,,503,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,25,100,39,18,100,38,100,51,15,73,58,25,,,,,,,,,,,,,,,,,,,,,,,,
,,504,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,25,100,46,19,100,42,100,53,17,73,59,25,,,,,,,,,,,,,,,,,,,,,,,,
,,505,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,29,100,50,20,100,42,100,54,18,73,61,25,,,,,,,,,,,,,,,,,,,,,,,,
,,506,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,32,100,54,22,100,42,100,54,22,74,62,25,,,,,,,,,,,,,,,,,,,,,,,,
,,507,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,34,100,57,22,100,45,100,57,26,74,73,26,,,,,,,,,,,,,,,,,,,,,2,,,
,,508,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,36,100,58,24,100,47,100,60,27,75,75,26,,,,,,,,,,,,,,,,,,,,,,,,
,,509,,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,40,100,58,26,100,47,100,60,27,76,75,26,,,,,,,,,,,,,,,,,,,,,,,,
